row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
137,save_value,136,,,,,surveystress fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
138,save_value,137,,,,,surveyshout fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
139,save_value,138,,,,,surveydiscipline fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
140,save_value,139,,,,,surveypositive fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
141,save_value,140,,,,,surveysexual fb worse,-1,,,,,,,,,,,,,,,61acb6a8-6e2d-4fc4-af1c-f50664634457,,execute_actions,480;4580
142,save_value,141,,,,,feedback storage,,,,,,,,,,,,,,,,04865280-e28e-4d0e-add7-50147be7974f,,execute_actions,;5140
143,save_value,142,,,,,week toolkit,,,,,,,,,,,,,,,,4648de57-f6e5-42b0-be1e-69e4978622e3,,execute_actions,;5260
144,save_value,143,,,,,toolkit history,,,,,,,,,,,,,,,,4648de57-f6e5-42b0-be1e-69e4978622e3,,execute_actions,;5260
145,save_value,144,,,,,toolkit,,,,,,,,,,,,,,,,4648de57-f6e5-42b0-be1e-69e4978622e3,,execute_actions,;5260
146,save_value,145,,,,,week toolkit incompletes,,,,,,,,,,,,,,,,51262ebc-c372-43e9-bfe9-4c7e39887a48,,execute_actions,440;5160
147,save_value,146,,,,,incomplete toolkit history,,,,,,,,,,,,,,,,51262ebc-c372-43e9-bfe9-4c7e39887a48,,execute_actions,440;5160
148,save_value,147,,,,,incomplete toolkit,,,,,,,,,,,,,,,,51262ebc-c372-43e9-bfe9-4c7e39887a48,,execute_actions,440;5160
149,save_value,148,,,,,has expired,,,,,,,,,,,,,,,,13ac3991-bbb9-411f-86b5-f64076a566a0,,execute_actions,1030;5300
150,save_value,149,,,,,n skills,0,,,,,,,,,,,,,,,98c4215a-c802-498a-a153-8d33c69a41d7,,execute_actions,3560;5180
151,save_value,150,,,,,family type,normal,,,,,,,,,,,,,,,98c4215a-c802-498a-a153-8d33c69a41d7,,execute_actions,3560;5180
152,save_value,151,,,,,house type,european,,,,,,,,,,,,,,,98c4215a-c802-498a-a153-8d33c69a41d7,,execute_actions,3560;5180
153,save_value,152,,,,,get ipv content,,,,,,,,,,,,,,,,5ad2dbaf-cbd6-4a3e-9908-4f9b60419ebf,,execute_actions,3560;5460
